ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
3,986.3,...,988.9,2015/5/3 23:12,984.7,2015/5/3 16:23,26.1,30.1,2015/5/3 10:40,23.2,2015/5/3 01:28,...,77,55,2015/5/3 09:49,2.3,231,14.6,210,2015/5/3 09:33,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
4,989.0,...,990.6,2015/5/4 10:26,988.0,2015/5/4 03:40,19.5,23.5,2015/5/5 00:00,18.1,2015/5/4 05:40,...,91,83,2015/5/4 21:38,2.1,64,8.8,80,2015/5/4 17:05,28.0,...,...,...,...,...,...,...,...,...,...,...,...,...
5,987.8,...,989.5,2015/5/5 00:19,986.5,2015/5/5 17:21,18.0,19.1,2015/5/5 17:20,16.6,2015/5/5 02:53,...,96,92,2015/5/5 00:01,1.4,71,9.8,42,2015/5/5 00:21,36.5,...,...,...,...,...,...,...,...,...,...,...,...,...
6,986.5,...,988.0,2015/5/6 23:28,985.0,2015/5/6 15:29,22.0,24.3,2015/5/6 15:51,18.7,2015/5/6 01:49,...,91,83,2015/5/6 16:32,0.6,208,3.4,253,2015/5/6 16:04,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
7,988.2,...,989.6,2015/5/7 21:45,986.3,2015/5/7 02:36,23.4,27.3,2015/5/7 13:45,20.7,2015/5/7 23:14,...,87,72,2015/5/7 16:32,1.1,219,6.8,32,2015/5/7 19:09,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
8,986.7,...,988.5,2015/5/8 00:38,985.1,2015/5/8 17:02,23.8,26.9,2015/5/8 13:44,20.6,2015/5/8 03:00,...,86,72,2015/5/8 16:06,0.8,226,6.6,241,2015/5/8 15:39,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
9,987.0,...,989.6,2015/5/9 22:14,985.3,2015/5/9 01:18,25.0,31.1,2015/5/9 11:08,21.2,2015/5/9 23:54,...,83,56,2015/5/9 10:51,1.0,225,7.0,248,2015/5/9 10:50,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
10,988.3,...,989.6,2015/5/10 09:33,985.9,2015/5/10 02:36,23.3,26.7,2015/5/10 14:55,20.7,2015/5/10 02:29,...,89,75,2015/5/10 14:57,1.0,7,5.4,97,2015/5/10 11:29,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
11,986.3,...,988.4,2015/5/11 09:09,984.3,2015/5/11 16:51,25.3,28.5,2015/5/11 16:24,22.6,2015/5/11 04:34,...,86,71,2015/5/11 23:08,0.8,232,6.6,223,2015/5/11 22:18,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
12,989.5,...,991.5,2015/5/12 09:33,985.1,2015/5/12 03:02,20.5,25.5,2015/5/12 00:25,18.3,2015/5/12 09:07,...,85,70,2015/5/12 18:00,2.1,17,12.1,222,2015/5/12 01:55,46.5,...,...,...,...,...,...,...,...,...,...,...,...,...
13,989.4,...,990.8,2015/5/13 10:08,987.8,2015/5/13 16:11,25.0,31.1,2015/5/13 12:06,19.5,2015/5/13 00:51,...,75,54,2015/5/13 09:27,0.7,14,5.4,233,2015/5/13 14:00,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
14,989.9,...,991.0,2015/5/14 08:41,988.6,2015/5/14 01:53,26.0,29.9,2015/5/14 13:38,22.3,2015/5/14 03:30,...,82,65,2015/5/14 10:47,1.2,208,6.8,240,2015/5/14 13:22,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
15,988.4,...,990.6,2015/5/15 09:02,985.9,2015/5/15 17:47,26.6,30.7,2015/5/15 10:58,21.9,2015/5/15 05:12,...,81,64,2015/5/15 10:54,1.9,222,8.8,224,2015/5/15 10:09,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
16,987.4,...,988.8,2015/5/16 09:54,985.6,2015/5/16 15:02,27.4,32.5,2015/5/16 12:37,22.5,2015/5/16 05:35,...,73,52,2015/5/16 12:39,1.7,232,7.6,213,2015/5/16 12:54,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
17,986.7,...,988.3,2015/5/17 08:37,985.1,2015/5/17 16:03,26.6,31.2,2015/5/17 12:05,23.8,2015/5/17 04:15,...,78,59,2015/5/17 11:44,1.5,226,6.7,222,2015/5/17 11:43,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
18,984.9,...,986.1,2015/5/18 04:26,983.2,2015/5/18 16:46,27.5,32.0,2015/5/18 12:05,22.4,2015/5/18 05:34,...,67,50,2015/5/18 09:36,2.4,225,11.9,231,2015/5/18 14:31,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
19,983.8,...,985.0,2015/5/19 00:01,982.3,2015/5/19 16:45,28.3,31.8,2015/5/19 14:27,25.8,2015/5/19 05:00,...,64,48,2015/5/19 10:56,3.3,218,13.3,234,2015/5/19 12:16,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
20,986.2,...,990.1,2015/5/20 22:33,982.9,2015/5/20 00:48,23.0,27.6,2015/5/20 00:13,20.6,2015/5/20 23:18,...,92,70,2015/5/20 00:17,1.0,3,6.7,22,2015/5/20 20:06,51.5,...,...,...,...,...,...,...,...,...,...,...,...,...
21,989.0,...,991.1,2015/5/21 10:03,987.9,2015/5/21 15:48,20.3,21.2,2015/5/21 13:01,19.2,2015/5/21 07:41,...,82,64,2015/5/21 04:47,3.4,41,12.3,18,2015/5/21 09:08,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
22,986.5,...,988.4,2015/5/22 00:04,984.4,2015/5/22 16:19,22.6,25.3,2015/5/22 15:16,19.7,2015/5/22 03:13,...,92,82,2015/5/22 10:25,0.5,2,5.6,111,2015/5/22 00:10,17.0,...,...,...,...,...,...,...,...,...,...,...,...,...
23,984.3,...,985.7,2015/5/23 07:54,982.6,2015/5/23 16:22,23.1,23.6,2015/5/23 14:01,22.5,2015/5/23 06:28,...,95,94,2015/5/23 14:43,0.5,11,3.6,221,2015/5/23 23:54,42.5,...,...,...,...,...,...,...,...,...,...,...,...,...
24,983.3,...,985.0,2015/5/24 22:23,981.8,2015/5/24 02:39,23.0,25.1,2015/5/24 08:14,21.3,2015/5/24 23:41,...,94,86,2015/5/24 08:15,1.6,28,10.2,241,2015/5/24 13:05,42.5,...,...,...,...,...,...,...,...,...,...,...,...,...
25,985.5,...,988.3,2015/5/25 22:35,983.4,2015/5/25 02:28,22.1,23.5,2015/5/25 15:21,21.2,2015/5/25 01:03,...,92,86,2015/5/25 19:29,1.4,25,5.6,22,2015/5/25 15:32,3.0,...,...,...,...,...,...,...,...,...,...,...,...,...
26,987.5,...,989.0,2015/5/26 08:59,986.2,2015/5/26 16:49,21.9,22.8,2015/5/26 12:46,21.0,2015/5/26 02:41,...,93,88,2015/5/26 08:03,0.6,73,3.0,7,2015/5/26 00:25,22.5,...,...,...,...,...,...,...,...,...,...,...,...,...
27,984.7,...,987.0,2015/5/28 00:00,982.6,2015/5/27 23:43,25.4,29.6,2015/5/27 13:28,22.0,2015/5/27 02:56,...,84,67,2015/5/27 13:29,1.7,224,11.1,232,2015/5/27 13:53,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
28,981.9,...,983.6,2015/5/28 23:01,979.7,2015/5/28 16:00,28.2,32.9,2015/5/28 14:35,23.5,2015/5/28 00:51,...,73,51,2015/5/28 14:37,3.6,223,14.8,213,2015/5/28 13:26,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
29,983.1,...,984.7,2015/5/29 23:20,981.4,2015/5/29 16:56,28.7,33.1,2015/5/29 13:17,25.0,2015/5/29 04:06,...,76,62,2015/5/29 10:43,2.2,220,12.1,233,2015/5/29 13:53,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
30,983.4,...,985.7,2015/5/30 22:23,981.4,2015/5/30 17:21,28.6,32.7,2015/5/30 12:19,24.7,2015/5/30 03:18,...,77,57,2015/5/30 10:29,2.8,223,12.5,227,2015/5/30 11:40,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
31,985.4,...,987.3,2015/5/31 22:01,984.1,2015/5/31 16:08,26.0,29.0,2015/5/31 11:50,23.9,2015/5/31 23:26,...,87,72,2015/5/31 15:46,0.9,9,8.9,238,2015/5/31 04:53,5.5,...,...,...,...,...,...,...,...,...,...,...,...,...
1,986.9,...,989.0,2015/6/1 22:24,984.2,2015/6/1 03:32,25.9,28.6,2015/6/1 16:42,23.7,2015/6/1 03:11,...,87,77,2015/6/1 16:42,0.7,219,5.4,224,2015/6/1 17:10,3.5,...,...,...,...,...,...,...,...,...,...,...,...,...
2,987.0,...,988.1,2015/6/2 00:01,985.8,2015/6/2 15:11,27.9,32.7,2015/6/2 11:37,23.5,2015/6/2 04:19,...,77,55,2015/6/2 11:26,1.5,210,10.5,224,2015/6/2 14:21,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
3,986.9,...,988.4,2015/6/3 23:34,985.4,2015/6/3 17:04,28.0,32.4,2015/6/3 14:10,23.6,2015/6/3 05:13,...,75,55,2015/6/3 14:10,1.7,214,10.6,223,2015/6/3 13:29,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
4,986.4,...,988.3,2015/6/4 00:15,984.4,2015/6/4 17:10,26.7,30.3,2015/6/4 12:11,24.8,2015/6/4 05:28,...,84,66,2015/6/4 09:05,0.8,214,5.8,227,2015/6/4 09:05,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
5,984.0,...,985.7,2015/6/5 22:56,982.3,2015/6/5 14:29,28.1,33.4,2015/6/5 12:05,25.6,2015/6/5 00:39,...,76,49,2015/6/5 11:42,2.0,227,10.7,230,2015/6/5 10:34,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
6,986.3,...,988.3,2015/6/6 22:20,984.8,2015/6/6 01:32,25.9,29.6,2015/6/6 11:17,24.0,2015/6/6 06:04,...,88,67,2015/6/6 11:19,0.4,42,5.9,360,2015/6/6 11:37,1.0,...,...,...,...,...,...,...,...,...,...,...,...,...
7,987.1,...,988.4,2015/6/7 08:35,986.2,2015/6/7 15:10,27.2,31.8,2015/6/7 12:55,24.5,2015/6/7 05:21,...,82,63,2015/6/7 11:48,1.1,211,7.5,249,2015/6/7 12:57,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
8,985.4,...,986.7,2015/6/8 08:44,983.7,2015/6/8 17:18,27.6,32.0,2015/6/8 11:21,24.1,2015/6/8 02:16,...,75,49,2015/6/8 11:13,1.8,205,9.6,237,2015/6/8 13:00,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
9,984.4,...,985.6,2015/6/9 23:25,982.8,2015/6/9 16:18,28.1,33.6,2015/6/9 12:03,22.2,2015/6/9 04:55,...,72,48,2015/6/9 11:32,1.9,209,10.7,229,2015/6/9 11:17,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
10,984.8,...,986.1,2015/6/10 08:07,982.5,2015/6/10 16:19,28.8,33.5,2015/6/10 13:30,24.4,2015/6/10 05:43,...,72,51,2015/6/10 13:30,1.8,210,9.3,206,2015/6/10 14:29,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
11,985.4,...,987.8,2015/6/11 22:46,983.4,2015/6/11 16:04,29.2,34.1,2015/6/11 11:56,24.3,2015/6/11 04:25,...,71,46,2015/6/11 12:00,2.2,221,10.7,231,2015/6/11 12:00,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
12,986.0,...,987.1,2015/6/12 21:34,983.8,2015/6/12 01:46,28.9,33.3,2015/6/12 12:56,25.2,2015/6/12 05:20,...,76,57,2015/6/12 09:26,1.1,217,8.0,238,2015/6/12 12:20,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
13,985.9,...,987.6,2015/6/13 22:10,984.0,2015/6/13 14:49,28.7,33.5,2015/6/13 12:31,25.2,2015/6/13 05:21,...,75,58,2015/6/13 11:52,1.3,208,8.9,230,2015/6/13 14:48,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
14,986.9,...,988.7,2015/6/14 22:03,985.5,2015/6/14 14:57,28.1,33.5,2015/6/14 13:34,24.7,2015/6/14 04:08,...,77,57,2015/6/14 10:16,1.2,213,7.7,231,2015/6/14 13:41,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
15,987.2,...,988.3,2015/6/15 09:25,985.4,2015/6/15 17:03,28.3,33.2,2015/6/15 12:18,24.3,2015/6/15 04:46,...,76,60,2015/6/15 12:17,1.6,210,7.6,240,2015/6/15 12:05,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
16,985.2,...,986.9,2015/6/16 00:01,983.4,2015/6/16 18:14,29.0,33.7,2015/6/16 11:44,25.1,2015/6/16 05:32,...,75,58,2015/6/16 11:11,2.0,228,9.3,229,2015/6/16 13:57,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
17,982.0,...,984.1,2015/6/17 00:04,980.2,2015/6/17 16:11,29.0,34.3,2015/6/17 10:50,24.0,2015/6/17 05:16,...,73,49,2015/6/17 10:51,1.9,222,11.1,236,2015/6/17 14:36,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
18,981.4,...,983.7,2015/6/18 22:15,980.0,2015/6/18 15:52,29.1,34.7,2015/6/18 12:39,25.8,2015/6/18 00:12,...,69,46,2015/6/18 12:31,2.5,223,11.7,233,2015/6/18 11:59,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
19,984.2,...,986.6,2015/6/19 22:03,983.0,2015/6/19 01:34,29.0,35.3,2015/6/19 12:17,24.4,2015/6/19 05:06,...,74,51,2015/6/19 12:17,1.2,229,7.4,237,2015/6/19 14:07,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
20,985.2,...,986.2,2015/6/20 22:20,984.2,2015/6/20 16:38,28.6,33.0,2015/6/20 12:01,26.3,2015/6/20 23:34,...,78,59,2015/6/20 13:02,0.8,227,5.5,2,2015/6/20 15:32,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
21,985.4,...,986.6,2015/6/21 21:57,983.9,2015/6/21 14:08,27.8,33.2,2015/6/21 09:35,25.0,2015/6/21 23:07,...,80,58,2015/6/21 09:38,1.0,225,7.8,13,2015/6/21 13:10,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
22,984.9,...,986.9,2015/6/22 22:11,983.7,2015/6/22 14:11,27.5,33.8,2015/6/22 10:36,24.1,2015/6/22 05:24,...,80,54,2015/6/22 10:37,1.0,210,5.3,17,2015/6/22 11:35,2.5,...,...,...,...,...,...,...,...,...,...,...,...,...
23,986.0,...,987.9,2015/6/23 17:48,984.6,2015/6/23 01:18,26.3,33.6,2015/6/23 09:34,23.2,2015/6/23 18:00,...,87,56,2015/6/23 09:39,1.0,211,9.0,14,2015/6/23 14:04,80.5,...,...,...,...,...,...,...,...,...,...,...,...,...
24,985.7,...,987.1,2015/6/24 00:01,984.3,2015/6/24 14:31,27.1,33.2,2015/6/24 13:35,23.8,2015/6/24 00:58,...,86,59,2015/6/24 11:24,0.7,34,7.0,97,2015/6/24 16:00,3.0,...,...,...,...,...,...,...,...,...,...,...,...,...
25,983.9,...,986.0,2015/6/25 00:08,982.5,2015/6/25 16:33,28.7,33.6,2015/6/25 11:14,24.2,2015/6/25 04:49,...,78,56,2015/6/25 10:56,1.9,209,10.1,226,2015/6/25 15:34,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
26,983.8,...,985.7,2015/6/26 22:22,982.7,2015/6/26 00:43,29.7,34.1,2015/6/26 11:43,26.1,2015/6/26 01:32,...,73,57,2015/6/26 09:48,2.5,226,11.0,227,2015/6/26 16:29,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
27,985.3,...,986.7,2015/6/27 21:56,983.9,2015/6/27 03:45,29.9,34.0,2015/6/27 11:10,26.4,2015/6/27 05:23,...,71,55,2015/6/27 10:11,2.9,225,11.6,219,2015/6/27 14:40,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
28,985.9,...,987.1,2015/6/28 08:59,984.5,2015/6/28 02:45,29.8,34.3,2015/6/28 13:34,26.7,2015/6/28 23:25,...,72,56,2015/6/28 13:36,2.5,223,13.6,263,2015/6/28 09:53,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
29,984.5,...,986.0,2015/6/29 08:00,982.3,2015/6/29 16:32,29.5,33.2,2015/6/29 14:12,26.0,2015/6/29 01:48,...,72,59,2015/6/29 14:15,1.9,226,12.0,221,2015/6/29 12:56,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
30,981.8,...,981.5,2015/6/30 22:39,979.1,2015/6/30 18:00,29.6,32.2,2015/6/30 16:13,27.5,2015/6/30 23:28,...,70,60,2015/6/30 16:13,2.3,221,7.5,221,2015/6/30 17:12,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
1,989.7,...,991.6,2016/5/1 08:59,987.3,2016/5/1 01:13,21.2,24.1,2016/5/1 12:25,19.2,2016/5/1 05:34,...,91,76,2016/5/1 12:28,0.7,200,3.9,226,2016/5/1 12:38,5.5,...,...,...,...,...,...,...,...,...,...,...,...,...
2,987.4,...,989.7,2016/5/2 07:41,984.9,2016/5/2 17:25,25.7,30.5,2016/5/2 11:56,19.9,2016/5/2 04:05,...,77,58,2016/5/2 11:56,1.5,211,6.6,236,2016/5/2 14:45,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
3,986.9,...,989.9,2016/5/3 21:51,984.1,2016/5/3 02:51,26.4,30.9,2016/5/3 12:36,22.3,2016/5/3 23:55,...,76,58,2016/5/3 09:27,2.5,227,16.9,229,2016/5/3 06:49,5.5,...,...,...,...,...,...,...,...,...,...,...,...,...
4,989.3,...,990.4,2016/5/4 08:25,988.1,2016/5/4 16:17,25.3,29.1,2016/5/4 13:01,22.1,2016/5/4 03:59,...,83,67,2016/5/4 09:50,0.5,19,6.0,240,2016/5/4 13:55,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
5,988.4,...,990.0,2016/5/5 09:51,986.7,2016/5/5 16:02,25.8,30.9,2016/5/5 11:46,23.3,2016/5/5 22:42,...,83,63,2016/5/5 11:43,0.9,222,6.8,233,2016/5/5 09:03,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
6,987.1,...,988.7,2016/5/6 23:52,984.7,2016/5/6 15:39,27.0,32.2,2016/5/6 13:39,22.3,2016/5/6 03:40,...,79,60,2016/5/6 11:28,1.4,225,9.9,234,2016/5/6 14:28,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
7,988.7,...,990.5,2016/5/7 22:03,987.3,2016/5/7 05:32,27.5,31.1,2016/5/7 12:31,24.5,2016/5/7 05:42,...,77,58,2016/5/7 16:17,0.5,74,5.1,229,2016/5/7 12:21,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
8,989.7,...,990.9,2016/5/8 22:13,988.4,2016/5/8 02:57,26.1,29.4,2016/5/8 10:53,23.2,2016/5/8 04:48,...,83,71,2016/5/8 14:19,0.4,5,4.8,24,2016/5/8 12:18,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
9,987.7,...,989.9,2016/5/9 00:02,985.5,2016/5/9 23:59,26.7,30.6,2016/5/9 12:19,23.6,2016/5/9 05:31,...,81,62,2016/5/9 10:48,0.9,210,6.2,212,2016/5/9 09:30,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
10,984.2,...,985.8,2016/5/10 20:33,981.8,2016/5/10 16:13,25.8,29.4,2016/5/10 09:51,22.6,2016/5/10 20:41,...,82,64,2016/5/10 09:36,2.0,229,10.9,226,2016/5/10 17:23,6.5,...,...,...,...,...,...,...,...,...,...,...,...,...
11,986.9,...,988.6,2016/5/11 09:13,985.4,2016/5/11 02:27,19.8,22.8,2016/5/11 00:22,18.0,2016/5/11 08:11,...,85,70,2016/5/11 14:09,2.7,61,8.7,30,2016/5/11 11:19,44.5,...,...,...,...,...,...,...,...,...,...,...,...,...
12,987.0,...,988.5,2016/5/12 22:47,985.6,2016/5/12 03:43,23.9,28.4,2016/5/12 13:21,19.2,2016/5/12 03:33,...,82,66,2016/5/12 13:25,0.5,114,3.7,15,2016/5/12 15:43,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
13,989.6,...,992.4,2016/5/13 22:19,987.9,2016/5/13 03:43,26.1,31.2,2016/5/13 11:47,22.2,2016/5/13 04:39,...,79,58,2016/5/13 11:48,2.6,41,11.4,21,2016/5/13 14:48,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
14,990.5,...,992.2,2016/5/14 09:00,989.2,2016/5/14 03:31,26.2,30.8,2016/5/14 14:21,23.8,2016/5/14 15:42,...,80,58,2016/5/14 10:27,1.2,35,8.2,43,2016/5/14 00:41,13.5,...,...,...,...,...,...,...,...,...,...,...,...,...
15,988.1,...,990.1,2016/5/15 00:05,986.1,2016/5/15 17:27,26.9,31.0,2016/5/15 13:08,23.4,2016/5/15 01:34,...,77,59,2016/5/15 15:46,1.1,212,7.0,218,2016/5/15 14:23,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
16,988.9,...,990.6,2016/5/16 21:12,986.1,2016/5/16 04:35,19.9,25.4,2016/5/16 00:21,16.6,2016/5/16 23:54,...,89,72,2016/5/16 23:58,3.4,41,14.2,24,2016/5/16 23:28,105.5,...,...,...,...,...,...,...,...,...,...,...,...,...
17,989.8,...,991.4,2016/5/17 09:31,988.5,2016/5/17 02:38,18.4,19.7,2016/5/17 12:40,16.5,2016/5/17 00:27,...,82,72,2016/5/17 00:01,3.3,31,12.4,37,2016/5/17 01:18,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
18,989.4,...,991.0,2016/5/18 09:44,988.1,2016/5/18 03:33,21.6,24.6,2016/5/18 13:05,18.8,2016/5/18 01:15,...,89,78,2016/5/18 16:07,1.2,10,5.5,24,2016/5/18 17:48,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
19,987.4,...,988.9,2016/5/19 08:56,986.0,2016/5/19 16:27,22.7,25.7,2016/5/19 12:53,20.0,2016/5/19 05:26,...,85,72,2016/5/19 12:55,1.5,2,6.8,27,2016/5/19 14:44,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
20,986.1,...,987.3,2016/5/20 22:26,984.7,2016/5/20 03:31,23.2,28.4,2016/5/20 11:36,19.8,2016/5/20 05:04,...,85,62,2016/5/20 11:37,0.9,4,6.2,13,2016/5/20 13:22,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
21,986.4,...,987.6,2016/5/21 22:37,985.4,2016/5/21 02:54,23.7,27.2,2016/5/21 12:03,22.0,2016/5/21 02:25,...,91,73,2016/5/21 12:04,0.4,3,4.3,228,2016/5/21 12:28,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
22,985.9,...,987.1,2016/5/23 00:00,984.5,2016/5/22 16:45,24.2,26.0,2016/5/22 13:34,22.6,2016/5/22 04:44,...,93,84,2016/5/22 11:17,0.4,12,3.2,2,2016/5/22 15:16,6.0,...,...,...,...,...,...,...,...,...,...,...,...,...
23,985.5,...,986.7,2016/5/23 08:00,983.7,2016/5/23 16:04,24.9,29.9,2016/5/23 10:58,23.0,2016/5/23 05:13,...,91,69,2016/5/23 10:15,0.7,50,5.4,14,2016/5/23 13:24,22.5,...,...,...,...,...,...,...,...,...,...,...,...,...
24,984.6,...,985.8,2016/5/24 22:14,983.0,2016/5/24 16:11,24.3,27.8,2016/5/24 09:43,23.0,2016/5/24 23:45,...,92,81,2016/5/24 12:41,1.1,81,4.9,90,2016/5/24 16:58,2.5,...,...,...,...,...,...,...,...,...,...,...,...,...
25,985.9,...,987.7,2016/5/25 22:21,984.2,2016/5/25 02:52,24.5,27.3,2016/5/25 11:17,22.6,2016/5/25 03:36,...,89,77,2016/5/25 11:29,0.5,1,4.3,8,2016/5/25 13:36,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
26,986.8,...,988.1,2016/5/26 22:26,985.9,2016/5/26 15:36,26.4,30.4,2016/5/26 11:25,23.3,2016/5/26 05:19,...,85,66,2016/5/26 11:31,0.5,10,4.1,12,2016/5/26 12:37,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
27,987.5,...,989.1,2016/5/27 22:17,986.0,2016/5/27 15:47,26.9,31.7,2016/5/27 10:05,24.2,2016/5/27 05:28,...,86,64,2016/5/27 10:03,0.6,212,5.0,11,2016/5/27 14:11,29.0,...,...,...,...,...,...,...,...,...,...,...,...,...
28,985.9,...,988.2,2016/5/28 00:01,983.8,2016/5/28 15:36,28.0,33.1,2016/5/28 11:38,23.5,2016/5/28 04:21,...,79,58,2016/5/28 11:36,1.7,228,10.7,210,2016/5/28 14:43,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
29,983.8,...,985.5,2016/5/29 21:46,982.0,2016/5/29 15:09,29.1,33.1,2016/5/29 10:22,25.5,2016/5/29 03:38,...,73,55,2016/5/29 10:23,2.9,225,12.1,224,2016/5/29 16:15,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
30,985.6,...,987.6,2016/5/30 21:59,984.0,2016/5/30 03:49,29.0,33.1,2016/5/30 12:07,26.3,2016/5/30 05:18,...,77,63,2016/5/30 13:11,1.8,228,8.5,232,2016/5/30 12:07,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
31,985.4,...,985.7,2016/5/31 12:29,983.7,2016/5/31 15:59,28.9,32.9,2016/5/31 14:17,26.1,2016/5/31 23:43,...,76,61,2016/5/31 13:41,1.5,230,11.7,232,2016/5/31 13:04,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
1,981.7,...,984.6,2016/6/2 00:00,978.7,2016/6/1 16:46,29.8,34.3,2016/6/1 13:49,25,2016/6/1 04:46,...,69,50,2016/6/1 15:01,3.5,229,15,221,2016/6/1 08:14,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
2,982.4,...,984.8,2016/6/2 22:44,979.8,2016/6/2 05:36,26.0,28.7,2016/6/2 07:14,24.2,2016/6/2 13:05,...,88,68,2016/6/2 00:44,1.3,225,11.8,226,2016/6/2 05:58,52.0,...,...,...,...,...,...,...,...,...,...,...,...,...
3,982.6,...,984.5,2016/6/3 23:31,980.4,2016/6/3 15:45,28.1,32.3,2016/6/3 11:21,24.5,2016/6/3 02:24,...,83,62,2016/6/3 11:15,2.3,229,12.1,231,2016/6/3 12:56,4.5,...,...,...,...,...,...,...,...,...,...,...,...,...
4,983.7,...,986,2016/6/4 23:09,982.2,2016/6/4 15:17,29.2,33.7,2016/6/4 12:42,25.4,2016/6/4 03:23,...,75,56,2016/6/4 12:29,2.9,229,13.8,229,2016/6/4 10:05,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
5,986.1,...,987.5,2016/6/5 21:03,984.3,2016/6/5 02:22,26.7,31.7,2016/6/5 12:35,23.2,2016/6/5 23:06,...,82,62,2016/6/5 12:02,1.0,203,6.8,28,2016/6/5 15:35,1.5,...,...,...,...,...,...,...,...,...,...,...,...,...
6,986.4,...,987.7,2016/6/6 22:00,985.4,2016/6/6 16:51,25.3,27.4,2016/6/6 07:33,23.3,2016/6/6 03:31,...,88,78,2016/6/6 16:09,1.0,213,5.8,230,2016/6/6 12:46,12.5,...,...,...,...,...,...,...,...,...,...,...,...,...
7,985.8,...,987.5,2016/6/7 08:33,983.8,2016/6/7 16:17,25.9,30.5,2016/6/7 12:17,23,2016/6/7 06:43,...,85,67,2016/6/7 12:20,0.7,213,5.5,18,2016/6/7 16:24,10.5,...,...,...,...,...,...,...,...,...,...,...,...,...
